"Category","Path","LineNumber","Line"
"乱码注释/文本","Code\03_Common\Src\common_str.c","72","bool result = false; // 鍙橀噺锛氭帴鍙ｆ墽琛岀粨鏋?    uint16_t len = 0U; // 鍙橀噺锛氭暟瀛楅儴鍒嗛暱搴?    uint32_t abs_val = 0U; // 鍙橀噺锛氳礋鏁扮粷瀵瑰€硷紙鏃犵鍙疯〃绀猴級"
"乱码注释/文本","Code\03_Common\Src\common_str.c","74","// 姝ラ1锛氬弬鏁版牎楠岋紝鏈€灏忛渶瀹圭撼 ""-0\0""銆?    if ((p_out != NULL) && (size >= 2U))"
"乱码注释/文本","Code\03_Common\Src\common_str.c","78","// 姝ラ2锛氶潪璐熸暟鐩存帴杞崲銆?        if (val >= 0)"
"乱码注释/文本","Code\03_Common\Src\common_str.c","84","// 姝ラ3锛氳礋鏁板厛鍐欑鍙凤紝鍐嶈浆鎹㈢粷瀵瑰€笺€?            p_out[0] = '-';"
"乱码注释/文本","Code\03_Common\Src\common_str.c","90","// 姝ラ4锛氳繑鍥炶浆鎹㈢粨鏋溿€?    return result;"
"乱码注释/文本","Code\03_Common\Src\common_str.c","94","* @brief 灏?`float` 杞崲涓哄浐瀹氬皬鏁颁綅鍗佽繘鍒跺瓧绗︿覆銆? * @param val 寰呰浆鎹㈡诞鐐规暟銆? * @param p_out 杈撳嚭缂撳啿鍖恒€? * @param size 杈撳嚭缂撳啿鍖哄ぇ灏忥紙瀛楄妭锛夈€? * @return true 杞崲鎴愬姛锛沠alse 杞崲澶辫触銆? */"
"乱码注释/文本","Code\03_Common\Src\common_str.c","97","bool result = false; // 鍙橀噺锛氭帴鍙ｆ墽琛岀粨鏋?    uint16_t idx = 0U; // 鍙橀噺锛氬綋鍓嶈緭鍑哄啓鍏ヤ綅缃?    uint16_t len = 0U; // 鍙橀噺锛氭暣鏁伴儴鍒嗗啓鍏ラ暱搴?    uint32_t int_part = 0U; // 鍙橀噺锛氭暣鏁伴儴鍒?    uint32_t frac_part = 0U; // 鍙橀噺锛氬皬鏁伴儴鍒嗭紙宸叉寜绮惧害缂╂斁锛?    float f_abs = 0.0f; // 鍙橀噺锛氳緭鍏ョ粷瀵瑰€?    uint32_t scale = 1U; // 鍙橀噺锛氬皬鏁扮缉鏀惧洜瀛愶紙10^precision锛?    uint8_t i = 0U; // 鍙橀噺锛氬皬鏁颁綅寰幆绱㈠紩"
"乱码注释/文本","Code\03_Common\Src\common_str.c","99","// 姝ラ1锛氬弬鏁版牎楠岋紝鐣欏嚭瓒冲绌洪棿瀹圭撼绗﹀彿銆佹暣鏁般€佸皬鏁扮偣鍜屽皬鏁颁綅銆?    if ((p_out != NULL) && (size >= 10U))"
"乱码注释/文本","Code\03_Common\Src\common_str.c","104","// 姝ラ2锛氬鐞嗚礋鍙枫€?        if (val < 0.0f)"
"乱码注释/文本","Code\03_Common\Src\common_str.c","109","// 姝ラ3锛氳绠楀皬鏁扮缉鏀惧洜瀛愩€?        for (i = 0U; i < COMMON_STR_FLOAT_PRECISION; i++)"
"乱码注释/文本","Code\03_Common\Src\common_str.c","114","// 姝ラ4锛氬垎绂绘暣鏁板拰灏忔暟锛屽苟瀵瑰皬鏁板仛鍥涜垗浜斿叆銆?        int_part = (uint32_t)f_abs;"
"乱码注释/文本","Code\03_Common\Src\common_str.c","117","// 姝ラ5锛氬鐞嗗洓鑸嶄簲鍏ュ鑷寸殑灏忔暟杩涗綅銆?        if (frac_part >= scale)"
"乱码注释/文本","Code\03_Common\Src\common_str.c","123","// 姝ラ6锛氬啓鍏ユ暣鏁伴儴鍒嗐€?        if (_u32_to_str_tool(int_part, &p_out[idx], (uint16_t)(size - idx), &len))"
"乱码注释/文本","Code\03_Common\Src\common_str.c","128","// 姝ラ7锛氬啓鍏ュ皬鏁扮偣鍜屽浐瀹氱簿搴﹀皬鏁颁綅銆?                p_out[idx++] = '.';"
"乱码注释/文本","Code\03_Common\Src\common_str.c","131","uint32_t sub_scale = 1U; // 鍙橀噺锛氬綋鍓嶅皬鏁颁綅瀵瑰簲闄ゆ暟"
"局部变量缺少//注释","Code\03_Common\Src\common_str.c","132","for (uint8_t k = 0U; k < (COMMON_STR_FLOAT_PRECISION - 1U - i); k++)"
"乱码注释/文本","Code\03_Common\Src\common_str.c","144","// 姝ラ8锛氳繑鍥炶浆鎹㈢粨鏋溿€?    return result;"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","4","* 1. 鏂囦欢浣滅敤锛氭彁渚?ADC 鍘熷閲囨牱璇诲彇鍜屽娆″钩鍧囬噰鏍锋帴鍙ｃ€? * 2. 涓婁笅灞傜粦瀹氾細妯″潡灞傝皟鐢ㄦ湰鏂囦欢杩涜鍘熷鏁版嵁鑾峰彇锛屾湰鏂囦欢鍚戜笅璋冪敤 HAL_ADC 鎺ュ彛璁块棶纭欢銆? */"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","8","* @brief 璇诲彇涓€娆?ADC 鍘熷鍊笺€? * @param hadc ADC 纭欢鍙ユ焺鎸囬拡銆? * @param out_raw 杈撳嚭鍙傛暟锛岃繑鍥炴湰娆″師濮嬮噰鏍峰€笺€? * @return bool true=璇诲彇鎴愬姛锛宖alse=璇诲彇澶辫触銆? */"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","11","bool result = true; // 鍙橀噺锛氬嚱鏁版墽琛岀粨鏋?    HAL_StatusTypeDef hal_ret; // 鍙橀噺锛欻AL 鎺ュ彛杩斿洖鐘舵€?"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","12","// 姝ラ1锛氬弬鏁版湁鏁堟€ф鏌ワ紝鍙ユ焺涓庤緭鍑哄湴鍧€蹇呴』鏈夋晥銆?    if ((hadc == NULL) || (out_raw == NULL))"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","18","// 姝ラ2锛氬惎鍔?ADC 鍗曟杞崲銆?        hal_ret = HAL_ADC_Start(hadc);"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","25","// 姝ラ3锛氶樆濉炵瓑寰呰浆鎹㈠畬鎴愶紝甯﹁秴鏃朵繚鎶ゃ€?            hal_ret = HAL_ADC_PollForConversion(hadc, DRV_ADC_TIMEOUT_MS);"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","32","// 姝ラ4锛氳鍙?ADC 鍘熷鍊笺€?                *out_raw = (uint16_t)HAL_ADC_GetValue(hadc);"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","35","// 姝ラ5锛氭棤璁烘垚鍔熷け璐ラ兘鍋滄 ADC锛岀‘淇濆璁剧姸鎬佷竴鑷淬€?            (void)HAL_ADC_Stop(hadc);"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","39","// 姝ラ6锛氳繑鍥炴湰娆¤鍙栫粨鏋溿€?    return result;"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","43","* @brief 杩涜澶氭 ADC 閲囨牱骞惰繑鍥炲钩鍧囧師濮嬪€笺€? * @param hadc ADC 纭欢鍙ユ焺鎸囬拡銆? * @param sample_cnt 閲囨牱娆℃暟锛屽繀椤诲ぇ浜?0銆? * @param out_raw_avg 杈撳嚭鍙傛暟锛岃繑鍥炲钩鍧囧悗鐨勫師濮嬮噰鏍峰€笺€? * @return bool true=骞冲潎閲囨牱鎴愬姛锛宖alse=骞冲潎閲囨牱澶辫触銆? */"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","46","bool result = true; // 鍙橀噺锛氭壒閲忛噰鏍风粨鏋?    uint32_t sum = 0U; // 鍙橀噺锛氶噰鏍风疮鍔犲拰锛屼娇鐢?32 浣嶉伩鍏嶆孩鍑?    uint16_t raw_temp = 0U; // 鍙橀噺锛氬崟娆￠噰鏍蜂复鏃跺€?"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","47","// 姝ラ1锛氬弬鏁版湁鏁堟€ф鏌ャ€?    if ((hadc == NULL) || (out_raw_avg == NULL) || (sample_cnt == 0U))"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","53","// 姝ラ2锛氬惊鐜噰鏍峰苟绱姞銆?        for (uint8_t i = 0U; i < sample_cnt; i++) // 鍙橀噺锛氶噰鏍峰惊鐜鏁?        {"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","60","// 姝ラ3锛氫换鎰忎竴娆￠噰鏍峰け璐ワ紝鏁翠綋鍒ゅ畾澶辫触骞舵彁鍓嶉€€鍑恒€?                result = false;"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","65","// 姝ラ4锛氬叏閮ㄩ噰鏍锋垚鍔熷悗杈撳嚭骞冲潎鍊笺€?        if (result == true)"
"乱码注释/文本","Code\04_Driver\Src\drv_adc.c","71","// 姝ラ5锛氳繑鍥炴壒閲忛噰鏍风粨鏋溿€?    return result;"
"占位注释","Code\04_Driver\Src\drv_encoder.c","3","* @brief   代码文件功能说明"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","11","* @brief 鏍￠獙缂栫爜鍣ㄨ鏁板櫒浣嶅鍙傛暟鏄惁鍚堟硶銆? * @param counter_bits 璁℃暟鍣ㄤ綅瀹介厤缃€笺€? * @return true 鍙傛暟涓?16 浣嶆垨 32 浣嶃€? * @return false 鍙傛暟闈炴硶銆? */"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","14","/* 鍙橀噺璇存槑锛?     * result: 鍙傛暟鍚堟硶鎬ф牎楠岀粨鏋溿€?     */"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","17","/* 浠呭厑璁?16 浣嶆垨 32 浣嶇紪鐮佸櫒璁℃暟鍣ㄣ€?*/"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","27","* @brief 鍒濆鍖栫紪鐮佸櫒璁惧瀵硅薄銆? * @details"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","28","* 璇ュ嚱鏁扮敤浜庡畬鎴愯蒋浠跺璞′笌纭欢瀹氭椂鍣ㄤ箣闂寸殑缁戝畾锛? * 骞惰缃鏁颁綅瀹姐€佹柟鍚戝洜瀛愬強鍒濆鐘舵€併€? *"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","29","* @param dev 缂栫爜鍣ㄨ澶囧璞℃寚閽堛€? * @param htim 缂栫爜鍣ㄦā寮忓畾鏃跺櫒鍙ユ焺銆? * @param counter_bits 璁℃暟鍣ㄤ綅瀹斤紙16/32 浣嶏級銆? * @param invert 鏂瑰悜鍙嶈浆鏍囧織锛坱rue 琛ㄧず鏂瑰悜鍙栧弽锛夈€? * @return true 鍒濆鍖栨垚鍔熴€? * @return false 鍙傛暟闈炴硶鎴栨牎楠屽け璐ャ€? */"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","35","/* 鍙橀噺璇存槑锛?     * result: 鍒濆鍖栨墽琛岀粨鏋溿€?     */"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","38","/* 鍏堝畬鎴愭寚閽堝拰浣嶅鍙傛暟鏍￠獙銆?*/"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","41","/* 缁戝畾纭欢鍙ユ焺骞跺啓鍏ヨ澶囬潤鎬侀厤缃€?*/"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","54","* @brief 鍚姩缂栫爜鍣ㄨ鏁般€? * @details"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","55","* 鍚姩鎴愬姛鍚庝細灏嗚鏁板櫒娓呴浂锛岀‘淇濆悗缁鍙栧閲忔椂鍩哄噯涓€鑷淬€? *"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","56","* @param dev 缂栫爜鍣ㄨ澶囧璞℃寚閽堛€? * @return true 鍚姩鎴愬姛銆? * @return false 鍚姩澶辫触鎴栧弬鏁版棤鏁堛€? */"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","59","/* 鍙橀噺璇存槑锛?     * result: 鍚姩娴佺▼缁撴灉銆?     */"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","62","/* 鍙傛暟妫€鏌ャ€?*/"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","65","/* 鍚姩 TIM 缂栫爜鍣ㄦā寮忋€?*/"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","68","/* 鍚姩鍚庣珛鍗虫竻闆惰鏁板櫒锛岄伩鍏嶅巻鍙叉畫鐣欏€煎奖鍝嶆湰娆＄粺璁°€?*/"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","75","/* HAL 鍚姩澶辫触鏃跺悓姝ュ埛鏂拌蒋浠剁姸鎬併€?*/"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","84","* @brief 鍋滄缂栫爜鍣ㄨ鏁般€? * @param dev 缂栫爜鍣ㄨ澶囧璞℃寚閽堛€? */"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","87","/* 鍙傛暟妫€鏌ュ悗鍋滄纭欢璁℃暟锛屽苟娓呴櫎杞欢鍚姩鏍囧織銆?*/"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","96","* @brief 澶嶄綅缂栫爜鍣ㄨ鏁板瘎瀛樺櫒涓?0銆? * @param dev 缂栫爜鍣ㄨ澶囧璞℃寚閽堛€? */"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","99","/* 鍙浣嶈鏁板櫒锛屼笉淇敼鍏朵粬杩愯鍙傛暟銆?*/"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","107","* @brief 鑾峰彇缂栫爜鍣ㄨ嚜涓婃璇诲彇鍚庣殑澧為噺鍊笺€? * @details"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","108","* 璇ュ嚱鏁拌鍙栧綋鍓嶈鏁板櫒锛屾寜浣嶅杞崲涓烘湁绗﹀彿鍊硷紝"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","109","* 璇诲彇鍚庝細娓呴浂璁℃暟鍣紝渚夸簬涓嬫鑾峰彇鏂扮殑澧為噺銆? *"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","110","* @param dev 缂栫爜鍣ㄨ澶囧璞℃寚閽堛€? * @return int32_t 甯︾鍙风殑鑴夊啿澧為噺鍊笺€? */"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","113","/* 鍙橀噺璇存槑锛?     * delta_raw: 浠庣‖浠惰鏁板櫒璇诲彇鍒扮殑鍘熷澧為噺鍊笺€?     * delta_signed: 鍙犲姞鏂瑰悜鍥犲瓙鍚庣殑鏈€缁堝閲忓€笺€?     * result: 鍑芥暟杩斿洖鍊硷紝榛樿 0銆?     */"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","118","/* 鍙傛暟鏍￠獙銆?*/"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","121","/* 16 浣嶈鏁板櫒闇€鍏堟寜 int16_t 瑙ｉ噴锛屽啀鎵╁睍鍒?int32_t銆?*/"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","126","/* 32 浣嶈鏁板櫒鍙洿鎺ヨ鍙栥€?*/"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","130","/* 璇诲彇鍚庢竻闆讹紝涓嬩竴娆¤皟鐢ㄥ緱鍒扮殑鏄柊鐨勫閲忕獥鍙ｃ€?*/"
"乱码注释/文本","Code\04_Driver\Src\drv_encoder.c","133","/* 搴旂敤鏂瑰悜鍥犲瓙锛氭鍚戜负 1锛屽弽鍚戜负 -1銆?*/"
"乱码注释/文本","Code\04_Driver\Src\drv_gpio.c","4","* 1. 鏂囦欢浣滅敤锛氱粺涓€ GPIO 璇诲啓涓庣炕杞帴鍙ｏ紝灞忚斀 HAL 缁嗚妭銆? * 2. 涓婁笅灞傜粦瀹氾細妯″潡灞傝皟鐢ㄦ湰鏂囦欢鎺ュ彛锛屾湰鏂囦欢鍚戜笅璋冪敤 HAL_GPIO_* 瀹屾垚瀹為檯纭欢璁块棶銆? */"
"乱码注释/文本","Code\04_Driver\Src\drv_gpio.c","8","* @brief 鍚戞寚瀹?GPIO 寮曡剼鍐欏叆閫昏緫鐢靛钩銆? * @param GPIOx GPIO 绔彛鍩哄湴鍧€銆? * @param GPIO_Pin 鐩爣寮曡剼缂栧彿鎺╃爜銆? * @param level 椹卞姩灞傞€昏緫鐢靛钩鏋氫妇鍊笺€? * @return void 鏃犺繑鍥炲€笺€? */"
"乱码注释/文本","Code\04_Driver\Src\drv_gpio.c","11","GPIO_PinState pin_state = (level == GPIO_LEVEL_HIGH) ? GPIO_PIN_SET : GPIO_PIN_RESET; // 鍙橀噺锛欻AL 灞傜數骞冲€?"
"乱码注释/文本","Code\04_Driver\Src\drv_gpio.c","12","// 姝ラ1锛氬皢椹卞姩灞傞€昏緫鐢靛钩鏄犲皠鍒?HAL 鐨?GPIO_PinState銆?    // 姝ラ2锛氳皟鐢?HAL 鎺ュ彛鍐欏叆鐩爣寮曡剼銆?    HAL_GPIO_WritePin(GPIOx, GPIO_Pin, pin_state);"
"乱码注释/文本","Code\04_Driver\Src\drv_gpio.c","16","* @brief 璇诲彇鎸囧畾 GPIO 寮曡剼閫昏緫鐢靛钩銆? * @param GPIOx GPIO 绔彛鍩哄湴鍧€銆? * @param GPIO_Pin 鐩爣寮曡剼缂栧彿鎺╃爜銆? * @return gpio_level_e 璇诲彇鍒扮殑椹卞姩灞傞€昏緫鐢靛钩銆? */"
"乱码注释/文本","Code\04_Driver\Src\drv_gpio.c","19","GPIO_PinState pin_state = HAL_GPIO_ReadPin(GPIOx, GPIO_Pin); // 鍙橀噺锛欻AL 璇诲彇鍒扮殑鐗╃悊鐢靛钩"
"乱码注释/文本","Code\04_Driver\Src\drv_gpio.c","21","// 姝ラ1锛氳鍙栫‖浠跺紩鑴氬綋鍓嶇姸鎬併€?    // 姝ラ2锛氳浆鎹负椹卞姩灞傞€昏緫鐢靛钩鏋氫妇骞惰繑鍥炪€?    return (pin_state == GPIO_PIN_SET) ? GPIO_LEVEL_HIGH : GPIO_LEVEL_LOW;"
"乱码注释/文本","Code\04_Driver\Src\drv_gpio.c","25","* @brief 缈昏浆鎸囧畾 GPIO 寮曡剼杈撳嚭鐢靛钩銆? * @param GPIOx GPIO 绔彛鍩哄湴鍧€銆? * @param GPIO_Pin 鐩爣寮曡剼缂栧彿鎺╃爜銆? * @return void 鏃犺繑鍥炲€笺€? */"
"乱码注释/文本","Code\04_Driver\Src\drv_gpio.c","28","// 姝ラ1锛氳皟鐢?HAL 缈昏浆鐩爣寮曡剼杈撳嚭鐘舵€併€?    HAL_GPIO_TogglePin(GPIOx, GPIO_Pin);"
"占位注释","Code\04_Driver\Src\drv_key.c","3","* @brief   代码文件功能说明"
"局部变量缺少//注释","Code\04_Driver\Src\drv_key.c","457","for (uint8_t i = 0U; i < s_drv_key_cfg.key_num; i++)"
"占位注释","Code\04_Driver\Src\drv_key.c","474","* @brief  函数说明：drv_key_scan"
"占位注释","Code\04_Driver\Src\drv_key.c","475","* @param out_event 参数说明"
"占位注释","Code\04_Driver\Src\drv_key.c","476","* @return 返回值说明"
"局部变量缺少//注释","Code\04_Driver\Src\drv_key.c","498","for (uint8_t i = 0U; i < s_drv_key_cfg.key_num; i++)"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","4","* 1. 鏂囦欢浣滅敤锛氬皝瑁?PWM 閫氶亾鍒濆鍖栥€佸惎鍋溿€佸崰绌烘瘮璁剧疆绛夊簳灞傛搷浣溿€? * 2. 涓婁笅灞傜粦瀹氾細妯″潡灞傝皟鐢ㄦ湰鏂囦欢鎺ュ彛锛涙湰鏂囦欢鍚戜笅璋冪敤 HAL_TIM PWM 鎺ュ彛瀹屾垚纭欢鎺у埗銆? */"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","8","* @brief 鏍￠獙 PWM 閫氶亾鍙傛暟鏄惁鍚堟硶銆? * @param channel TIM 閫氶亾鏋氫妇鍊笺€? * @return bool true=鍚堟硶锛宖alse=闈炴硶銆? */"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","11","bool result = false; // 鍙橀噺锛氶€氶亾鍚堟硶鎬ф牎楠岀粨鏋?"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","12","// 姝ラ1锛氬垽鏂€氶亾鏄惁灞炰簬 TIM_CHANNEL_1~TIM_CHANNEL_4銆?    if ((channel == TIM_CHANNEL_1) ||"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","20","// 姝ラ2锛氳繑鍥炴牎楠岀粨鏋溿€?    return result;"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","24","* @brief 鍒濆鍖?PWM 璁惧瀵硅薄銆? * @param dev PWM 璁惧瀵硅薄鎸囬拡銆? * @param htim 瀹氭椂鍣ㄥ彞鏌勩€? * @param channel PWM 閫氶亾銆? * @param duty_max 鏈€澶у崰绌烘瘮鍊笺€? * @param invert 鍗犵┖姣旀槸鍚﹀弽鐩搞€? * @return bool true=鍒濆鍖栨垚鍔燂紝false=鍒濆鍖栧け璐ャ€? */"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","31","bool result = false; // 鍙橀噺锛氬垵濮嬪寲缁撴灉"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","33","// 姝ラ1锛氭牎楠岃緭鍏ュ弬鏁板悎娉曟€с€?    if ((dev != NULL) && (htim != NULL) && (duty_max != 0U) && is_valid_channel(channel))"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","35","// 姝ラ2锛氱粦瀹氱‖浠惰祫婧愬苟淇濆瓨閰嶇疆鍙傛暟銆?        dev->htim = htim;"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","41","// 姝ラ3锛氭爣璁板垵濮嬪寲鎴愬姛銆?        result = true;"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","44","// 姝ラ4锛氳繑鍥炲垵濮嬪寲缁撴灉銆?    return result;"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","48","* @brief 鍚姩 PWM 杈撳嚭銆? * @param dev PWM 璁惧瀵硅薄鎸囬拡銆? * @return bool true=鍚姩鎴愬姛锛宖alse=鍚姩澶辫触銆? */"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","51","bool result = false; // 鍙橀噺锛氬惎鍔ㄧ粨鏋?"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","52","// 姝ラ1锛氭牎楠岃澶囦笌搴曞眰鍙ユ焺鏈夋晥銆?    if ((dev != NULL) && (dev->htim != NULL))"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","54","// 姝ラ2锛氬惎鍔ㄥ墠鍏堝皢姣旇緝瀵勫瓨鍣ㄦ竻闆讹紝閬垮厤涓婄數鐬€佸紓甯稿崰绌烘瘮銆?        __HAL_TIM_SET_COMPARE(dev->htim, dev->channel, 0U);"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","56","// 姝ラ3锛氳皟鐢?HAL 鍚姩 PWM銆?        if (HAL_TIM_PWM_Start(dev->htim, dev->channel) == HAL_OK)"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","67","// 姝ラ4锛氳繑鍥炲惎鍔ㄧ粨鏋溿€?    return result;"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","71","* @brief 鍋滄 PWM 杈撳嚭銆? * @param dev PWM 璁惧瀵硅薄鎸囬拡銆? * @return void 鏃犺繑鍥炲€笺€? */"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","74","// 姝ラ1锛氭牎楠岃澶囦笌搴曞眰鍙ユ焺鏈夋晥銆?    if ((dev != NULL) && (dev->htim != NULL))"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","76","// 姝ラ2锛氬仠姝?PWM 杈撳嚭銆?        (void)HAL_TIM_PWM_Stop(dev->htim, dev->channel);"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","78","// 姝ラ3锛氬仠姝㈠悗娓呴浂姣旇緝瀵勫瓨鍣紝纭繚杈撳嚭杩涘叆瀹夊叏鐘舵€併€?        __HAL_TIM_SET_COMPARE(dev->htim, dev->channel, 0U);"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","80","// 姝ラ4锛氭洿鏂板惎鍔ㄦ爣蹇椾綅銆?        dev->started = false;"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","85","* @brief 璁剧疆 PWM 鍗犵┖姣斻€? * @param dev PWM 璁惧瀵硅薄鎸囬拡銆? * @param duty 鐩爣鍗犵┖姣斿€笺€? * @return void 鏃犺繑鍥炲€笺€? */"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","88","uint16_t duty_clamped; // 鍙橀噺锛氶檺骞呭苟澶勭悊鍙嶇浉鍚庣殑鏈€缁堝崰绌烘瘮"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","90","// 姝ラ1锛氭牎楠岃澶囦笌搴曞眰鍙ユ焺鏈夋晥銆?    if ((dev != NULL) && (dev->htim != NULL))"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","92","// 姝ラ2锛氬杈撳叆鍗犵┖姣斿仛涓婇檺淇濇姢銆?        duty_clamped = (duty > dev->duty_max) ? dev->duty_max : duty;"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","94","// 姝ラ3锛氳嫢鍚敤鍙嶇浉锛屽垯鎵ц鍗犵┖姣斿弽鍚戞崲绠椼€?        if (dev->invert)"
"乱码注释/文本","Code\04_Driver\Src\drv_pwm.c","99","// 姝ラ4锛氬皢鏈€缁堝崰绌烘瘮鍐欏叆姣旇緝瀵勫瓨鍣ㄣ€?        __HAL_TIM_SET_COMPARE(dev->htim, dev->channel, duty_clamped);"
